setting_id,method,rank_pct,sel,kl_val_S,kl_S_val,P_S
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,A1,10.0,1,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,A1,10.0,2,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,A1,10.0,3,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,A1,10.0,5,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,A1,10.0,10,6.499466669219283,0.4429459687646067,"[0.4, 0.5, 0.0, 0.1]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,LR,10.0,1,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,LR,10.0,2,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,LR,10.0,3,12.805235546038451,0.7497801927725884,"[0.3333333333333333, 0.6666666666666666, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,LR,10.0,5,12.88736156278146,0.8858919375292134,"[0.2, 0.8, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,LR,10.0,10,6.52580679813374,0.4883486362368663,"[0.3, 0.6, 0.0, 0.1]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,FreeShap,,1,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,FreeShap,,2,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,FreeShap,,3,12.805235546038451,0.7497801927725884,"[0.3333333333333333, 0.6666666666666666, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,FreeShap,,5,12.88736156278146,0.8858919375292134,"[0.2, 0.8, 0.0, 0.0]"
ag_news_cls25_25_25_25_valbal1000_n5000_nv1000,FreeShap,,10,6.499466669219283,0.4429459687646067,"[0.4, 0.5, 0.0, 0.1]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,A1,10.0,1,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,A1,10.0,2,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,A1,10.0,3,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,A1,10.0,5,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,A1,10.0,10,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,LR,10.0,1,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,LR,10.0,2,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,LR,10.0,3,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,LR,10.0,5,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,LR,10.0,10,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,FreeShap,,1,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,FreeShap,,2,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,FreeShap,,3,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,FreeShap,,5,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls55_15_15_15_n5000_nv1000,FreeShap,,10,11.251445158553608,0.5978370006784188,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,A1,10.0,1,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,A1,10.0,2,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,A1,10.0,3,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,A1,10.0,5,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,A1,10.0,10,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,LR,10.0,1,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,LR,10.0,2,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,LR,10.0,3,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,LR,10.0,5,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,LR,10.0,10,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,FreeShap,,1,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,FreeShap,,2,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,FreeShap,,3,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,FreeShap,,5,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls25_25_25_25_valimb1000_cls85_05_05_05_n5000_nv1000,FreeShap,,10,3.557152236283075,0.16251892942386906,"[1.0, 0.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,A1,10.0,1,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,A1,10.0,2,12.37245131565495,0.6636807611991492,"[0.0, 0.5, 0.5, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,A1,10.0,3,12.405206462468428,0.7248447968483076,"[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,A1,10.0,5,12.384382107122294,0.6865348887802537,"[0.0, 0.4, 0.6, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,A1,10.0,10,6.476947312299152,0.42125442474367586,"[0.1, 0.5, 0.4, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,LR,10.0,1,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,LR,10.0,2,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,LR,10.0,3,12.400354432204509,0.7157827500802554,"[0.0, 0.6666666666666666, 0.3333333333333333, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,LR,10.0,5,12.381543851365537,0.6810976607194223,"[0.0, 0.6, 0.4, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,LR,10.0,10,6.122506092034664,0.45775093781377285,"[0.0, 0.6, 0.3, 0.1]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,FreeShap,,1,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,FreeShap,,2,12.37245131565495,0.6636807611991492,"[0.0, 0.5, 0.5, 0.0]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,FreeShap,,3,5.9481636395155455,0.26803779288668556,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,FreeShap,,5,6.059897720374828,0.41788791447460966,"[0.0, 0.2, 0.6, 0.2]"
ag_news_cls55_15_15_15_val1000_n2000_nv1000,FreeShap,,10,6.000381002584262,0.33578682561285506,"[0.0, 0.3, 0.5, 0.2]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,A1,10.0,1,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,A1,10.0,2,12.775789787124356,0.6931471805074559,"[0.0, 0.5, 0.5, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,A1,10.0,3,12.805235546038451,0.7497801927725883,"[0.0, 0.6666666666666666, 0.3333333333333333, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,A1,10.0,5,12.78599528575442,0.7132826940581448,"[0.0, 0.6, 0.4, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,A1,10.0,10,6.4994666692192835,0.44294596876460657,"[0.0, 0.5, 0.4, 0.1]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,LR,10.0,1,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,LR,10.0,2,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,LR,10.0,3,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,LR,10.0,5,12.78599528575442,0.7132826940581448,"[0.0, 0.6, 0.4, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,LR,10.0,10,6.453886280020794,0.43602382186041133,"[0.0, 0.6, 0.2, 0.2]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,FreeShap,,1,19.33697147582652,1.3862943610411564,"[0.0, 0.0, 1.0, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,FreeShap,,2,19.33697147582652,1.3862943610411564,"[0.0, 0.0, 1.0, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,FreeShap,,3,12.805235546038451,0.7497801927725883,"[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,FreeShap,,5,6.453886280020794,0.4360238218604113,"[0.0, 0.2, 0.6, 0.2]"
ag_news_cls55_15_15_15_valbal1000_n5000_nv1000,FreeShap,,10,6.352520002993753,0.29739438574842225,"[0.0, 0.3, 0.4, 0.3]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,A1,10.0,1,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,A1,10.0,2,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,A1,10.0,3,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,A1,10.0,5,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,A1,10.0,10,12.627836225873757,1.0208705122459836,"[0.0, 0.9, 0.1, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,LR,10.0,1,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,LR,10.0,2,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,LR,10.0,3,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,LR,10.0,5,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,LR,10.0,10,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,FreeShap,,1,19.033759881112427,1.3432348715807554,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,FreeShap,,2,12.37245131565495,0.6636807611991492,"[0.0, 0.5, 0.5, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,FreeShap,,3,12.400354432204509,0.7157827500802554,"[0.0, 0.6666666666666666, 0.3333333333333333, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,FreeShap,,5,12.482518214317848,0.8482696761296596,"[0.0, 0.8, 0.2, 0.0]"
ag_news_cls85_05_05_05_val1000_n2000_nv1000,FreeShap,,10,12.627836225873757,1.0208705122459836,"[0.0, 0.9, 0.1, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,A1,10.0,1,19.33697147582652,1.3862943610411564,"[0.0, 0.0, 1.0, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,A1,10.0,2,19.33697147582652,1.3862943610411564,"[0.0, 0.0, 1.0, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,A1,10.0,3,12.805235546038451,0.7497801927725883,"[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,A1,10.0,5,12.78599528575442,0.7132826940581447,"[0.0, 0.4, 0.6, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,A1,10.0,10,12.78599528575442,0.7132826940581447,"[0.0, 0.4, 0.6, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,LR,10.0,1,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,LR,10.0,2,12.775789787124356,0.6931471805074559,"[0.0, 0.5, 0.5, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,LR,10.0,3,12.805235546038451,0.7497801927725883,"[0.0, 0.6666666666666666, 0.3333333333333333, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,LR,10.0,5,12.78599528575442,0.7132826940581448,"[0.0, 0.6, 0.4, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,LR,10.0,10,6.52580679813374,0.4883486362368663,"[0.0, 0.6, 0.3, 0.1]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,FreeShap,,1,19.33697147582652,1.3862943610411562,"[0.0, 1.0, 0.0, 0.0]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,FreeShap,,2,12.775789787124356,0.6931471805074558,"[0.0, 0.5, 0.0, 0.5]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,FreeShap,,3,6.345420134363329,0.2876820724255361,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,FreeShap,,5,6.381965761907849,0.3313741931075018,"[0.0, 0.4, 0.4, 0.2]"
ag_news_cls85_05_05_05_valbal1000_n5000_nv1000,FreeShap,,10,6.52580679813374,0.4883486362368663,"[0.0, 0.3, 0.6, 0.1]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,A1,10.0,1,17.331279795323397,1.0996127889486274,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,A1,10.0,2,8.564847912036745,0.4049663569170881,"[0.5, 0.0, 0.5]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,A1,10.0,3,9.996671663154745e-07,9.99334831193379e-07,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,A1,10.0,5,0.04849745399967333,0.04349321981704643,"[0.2, 0.4, 0.4]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,A1,10.0,10,0.20478551898718902,0.15476514517452564,"[0.1, 0.4, 0.5]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,LR,10.0,1,17.331279795323397,1.0996127889486274,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,LR,10.0,2,17.331279795323397,1.0996127889486274,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,LR,10.0,3,17.331279795323397,1.0996127889486274,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,LR,10.0,5,17.331279795323397,1.0996127889486274,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,LR,10.0,10,0.5115197706137168,0.46028107905189064,"[0.8, 0.1, 0.1]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,FreeShap,,1,17.30364877420747,1.0966142859523735,"[0.0, 0.0, 1.0]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,FreeShap,,2,17.30364877420747,1.0966142859523735,"[0.0, 0.0, 1.0]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,FreeShap,,3,8.603781980837871,0.4610996186828444,"[0.3333333333333333, 0.0, 0.6666666666666666]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,FreeShap,,5,0.04849745399967333,0.04349321981704643,"[0.4, 0.2, 0.4]"
mnli_cls33_33_33_valbal1000_n5000_nv1000,FreeShap,,10,0.24038139632501127,0.20076751324603637,"[0.6, 0.1, 0.3]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,A1,10.0,1,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,A1,10.0,2,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,A1,10.0,3,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,A1,10.0,5,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,A1,10.0,10,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,LR,10.0,1,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,LR,10.0,2,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,LR,10.0,3,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,LR,10.0,5,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,LR,10.0,10,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,FreeShap,,1,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,FreeShap,,2,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,FreeShap,,3,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,FreeShap,,5,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls60_20_20_n5000_nv1000,FreeShap,,10,10.102137907138186,0.5108256237139475,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,A1,10.0,1,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,A1,10.0,2,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,A1,10.0,3,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,A1,10.0,5,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,A1,10.0,10,1.2684544561534785,0.1830324436742361,"[0.8, 0.2, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,LR,10.0,1,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,LR,10.0,2,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,LR,10.0,3,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,LR,10.0,5,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,LR,10.0,10,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,FreeShap,,1,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,FreeShap,,2,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,FreeShap,,3,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,FreeShap,,5,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls33_33_33_valimb1000_cls90_05_05_n5000_nv1000,FreeShap,,10,2.368704420145412,0.10536051560855576,"[1.0, 0.0, 0.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,A1,10.0,1,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,A1,10.0,2,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,A1,10.0,3,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,A1,10.0,5,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,A1,10.0,10,9.92215285329362,0.813217404378841,"[0.0, 0.1, 0.9]"
mnli_cls60_20_20_val1000_n2000_nv1000,LR,10.0,1,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,LR,10.0,2,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,LR,10.0,3,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,LR,10.0,5,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,LR,10.0,10,17.638728190269756,1.1332037333846396,"[0.0, 0.0, 1.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,FreeShap,,1,18.080824528124616,1.184170176976616,"[0.0, 1.0, 0.0]"
mnli_cls60_20_20_val1000_n2000_nv1000,FreeShap,,2,9.618932158187267,0.465539774647155,"[0.0, 0.5, 0.5]"
